"id","project_id","year","lon","lat","variety","planting_date","flowering50perc_date","productive_tillers","tillers_per_plant","yield"
1,7,2014,85.59,25.97,"CBS38","2014-11-22","2015-02-19",6,7.2,1.1
1,7,2014,85.59,25.97,"CSW16","2014-11-22","2015-02-12",5.2,6.2,1.24
1,7,2014,85.59,25.97,"DBW14","2014-11-22","2015-02-14",5,6,1.21
1,7,2014,85.59,25.97,"DBW17","2014-11-22","2015-02-14",5,6,1.31
1,7,2014,85.59,25.97,"DPW62150","2014-11-22","2015-02-18",5.4,6.6,1.21874755614833
1,7,2014,85.59,25.97,"HD2824","2014-11-22","2015-02-16",5,6,1.21694217405329
1,7,2014,85.59,25.97,"HD2888","2014-11-22","2015-02-19",6,7,1.94
1,7,2014,85.59,25.97,"HD2894","2014-11-22","2015-02-17",6,7.2,1.86
1,7,2014,85.59,25.97,"HD2932","2014-11-22","2015-02-21",6,7.2,0.91
1,7,2014,85.59,25.97,"HD2967","2014-11-22","2015-02-18",5,6,0.97
1,7,2014,85.59,25.97,"HD2985","2014-11-22","2015-02-16",5,6,0.91820374597772
1,7,2014,85.59,25.97,"HI1563","2014-11-22","2015-02-14",5,6,1.23
1,7,2014,85.59,25.97,"HP1633","2014-11-22","2015-02-10",6,7,1.14
1,7,2014,85.59,25.97,"HW2045","2014-11-22","2015-02-18",5,6.8,1.31286881376081
1,7,2014,85.59,25.97,"K307","2014-11-22","2015-02-16",5.2,6.6,1.21720535847242
1,7,2014,85.59,25.97,"K9107","2014-11-22","2015-02-14",6.2,7.4,1.12
1,7,2014,85.59,25.97,"PBW343","2014-11-22","2015-02-18",7,8.2,1.12860383449611
1,7,2014,85.59,25.97,"PBW502","2014-11-22","2015-02-14",6.4,7.4,1.23297780788899
1,7,2014,85.59,25.97,"PBW550","2014-11-22","2015-02-20",5,6.4,1.21836379930726
1,7,2014,85.59,25.97,"WR544","2014-11-22","2015-02-14",6,7,1.31998341099825
2,7,2014,85.58,25.93,"CBS38","2014-11-25","2015-02-20",4,5.6,1.31
2,7,2014,85.58,25.93,"CSW16","2014-11-25","2015-02-17",4.6,6.4,1.32
2,7,2014,85.58,25.93,"DBW14","2014-11-25","2015-02-15",4.8,6.4,1.21
2,7,2014,85.58,25.93,"DBW17","2014-11-25","2015-02-15",4.8,6.2,1.32874755614833
2,7,2014,85.58,25.93,"DPW62150","2014-11-25","2015-02-18",5,6.4,1.21694217405329
2,7,2014,85.58,25.93,"HD2824","2014-11-25","2015-02-19",5,6.6,1.22
2,7,2014,85.58,25.93,"HD2888","2014-11-25","2015-02-20",5.6,6,1.84
2,7,2014,85.58,25.93,"HD2894","2014-11-25","2015-02-18",5.4,6,1.9
2,7,2014,85.58,25.93,"HD2932","2014-11-25","2015-02-23",4,5.8,0.89
2,7,2014,85.58,25.93,"HD2967","2014-11-25","2015-02-19",4.2,5.8,0.98
2,7,2014,85.58,25.93,"HD2985","2014-11-25","2015-02-17",4.4,6,0.88
2,7,2014,85.58,25.93,"HI1563","2014-11-25","2015-02-16",4.8,6.4,1.15
2,7,2014,85.58,25.93,"HP1633","2014-11-25","2015-02-13",4,5.8,1.15820374597772
2,7,2014,85.58,25.93,"HW2045","2014-11-25","2015-02-20",5,6.6,1.27
2,7,2014,85.58,25.93,"K307","2014-11-25","2015-02-15",4.8,6.2,1.24
2,7,2014,85.58,25.93,"K9107","2014-11-25","2015-02-15",4,5.8,1.2
2,7,2014,85.58,25.93,"PBW343","2014-11-25","2015-02-20",5.4,6.6,1.24286881376081
2,7,2014,85.58,25.93,"PBW502","2014-11-25","2015-02-20",5,6.6,1.3
2,7,2014,85.58,25.93,"PBW550","2014-11-25","2015-02-20",5.2,6,1.1
2,7,2014,85.58,25.93,"WR544","2014-11-25","2015-02-11",5.4,6.8,1.28
3,7,2014,85.58,25.93,"CBS38","2014-11-24","2015-02-15",4.6,6.6,1.21
3,7,2014,85.58,25.93,"CSW16","2014-11-24","2015-02-17",5,8.2,1.31
3,7,2014,85.58,25.93,"DBW14","2014-11-24","2015-02-16",4.2,7.4,1.21874755614833
3,7,2014,85.58,25.93,"DBW17","2014-11-24","2015-02-15",4.2,6.6,1.35
3,7,2014,85.58,25.93,"DPW62150","2014-11-24","2015-02-17",4.8,7,1.21694217405329
3,7,2014,85.58,25.93,"HD2824","2014-11-24","2015-02-18",5.2,7.6,1.21820374597772
3,7,2014,85.58,25.93,"HD2888","2014-11-24","2015-02-20",4.2,5.8,1.92
3,7,2014,85.58,25.93,"HD2894","2014-11-24","2015-02-18",4,6.4,1.84
3,7,2014,85.58,25.93,"HD2932","2014-11-24","2015-02-21",4.6,6.8,0.94
3,7,2014,85.58,25.93,"HD2967","2014-11-24","2015-02-19",4.4,5.8,0.942868813760811
3,7,2014,85.58,25.93,"HD2985","2014-11-24","2015-02-16",3.8,4.8,0.94720535847242
3,7,2014,85.58,25.93,"HI1563","2014-11-24","2015-02-15",3.6,6.2,1.32
3,7,2014,85.58,25.93,"HP1633","2014-11-24","2015-02-09",4.6,5.8,1.31860383449611
3,7,2014,85.58,25.93,"HW2045","2014-11-24","2015-02-20",4.4,5.8,1.21297780788899
3,7,2014,85.58,25.93,"K307","2014-11-24","2015-02-17",4.8,6.6,1.21836379930726
3,7,2014,85.58,25.93,"K9107","2014-11-24","2015-02-15",5,7,1.21998341099825
3,7,2014,85.58,25.93,"PBW343","2014-11-24","2015-02-18",4.6,6.6,1.24
3,7,2014,85.58,25.93,"PBW502","2014-11-24","2015-02-20",5.8,7.4,1.37
3,7,2014,85.58,25.93,"PBW550","2014-11-24","2015-02-21",4.6,6.2,1.2176662675282
3,7,2014,85.58,25.93,"WR544","2014-11-24","2015-02-24",6,7,1.21836464873771
4,1,2013,78.9,27.97,"K9107","2013-12-01","2014-03-09",NA,13,1050.4
4,1,2013,78.9,27.97,"BAZ","2013-12-01","2014-03-07",NA,8.6,540.08
4,1,2013,78.9,27.97,"K307","2013-12-01","2014-03-13",NA,15.8,853.2
4,1,2013,78.9,27.97,"CSW18","2013-12-01","2014-03-15",NA,10.4,611.52
4,1,2013,78.9,27.97,"HD2733","2013-12-01","2014-03-14",NA,13,561.6
4,1,2013,78.9,27.97,"HD2967","2013-12-01","2014-03-14",NA,9.4,503.84
4,1,2013,78.9,27.97,"HD2985","2013-12-01","2014-03-16",NA,10.4,661.44
4,1,2013,78.9,27.97,"HI1563","2013-12-01","2014-03-18",NA,11.8,627.76
4,1,2013,78.9,27.97,"HP1633","2013-12-01","2014-03-09",NA,9.2,533.6
4,1,2013,78.9,27.97,"RAJ4120","2013-12-01","2014-03-10",NA,11.4,606.48
4,1,2013,78.9,27.97,"CSW16","2013-12-01","2014-03-06",NA,10.4,532.48
4,1,2013,78.9,27.97,"HW2045","2013-12-01","2014-03-06",NA,8.4,477.12
4,1,2013,78.9,27.97,"HD2894","2013-12-01","2014-03-11",NA,8.8,499.84
4,1,2013,78.9,27.97,"HD2932","2013-12-01","2014-03-18",NA,11.6,668.16
4,1,2013,78.9,27.97,"WR544","2013-12-01","2014-03-19",NA,8.8,649.44
4,1,2013,78.9,27.97,"DBW17","2013-12-01","2014-03-15",NA,9,536.4
4,1,2013,78.9,27.97,"DPW62150","2013-12-01","2014-03-18",NA,8.2,514.96
4,1,2013,78.9,27.97,"PBW343","2013-12-01","2014-03-05",NA,9.4,586.56
4,1,2013,78.9,27.97,"PBW502","2013-12-01","2014-03-03",NA,9.8,572.32
4,1,2013,78.9,27.97,"PBW550","2013-12-01","2014-03-15",NA,8.4,530.88
5,2,2014,78.9,27.97,"CSW16","2014-11-24","2015-02-15",10.6,13.2,0.9
5,2,2014,78.9,27.97,"DBW17","2014-11-24","2015-02-12",5.2,6.4,0.545
5,2,2014,78.9,27.97,"DPW62150","2014-11-24","2015-02-18",8.2,9.8,0.55374755614833
5,2,2014,78.9,27.97,"HD2733","2014-11-24","2015-02-20",11.4,14,0.385
5,2,2014,78.9,27.97,"HD2894","2014-11-24","2015-02-18",9.2,13,0.64
5,2,2014,78.9,27.97,"HD2932","2014-11-24","2015-02-18",6,7.2,0.45
5,2,2014,78.9,27.97,"HD2967","2014-11-24","2015-02-20",5.6,6.4,0.71
5,2,2014,78.9,27.97,"HD2985","2014-11-24","2015-02-18",5.2,6.2,0.715
6,9,2014,85.63,25.99,"CBS38","2014-11-24","2015-02-21",4.2,4.8,0.35
6,9,2014,85.63,25.99,"CSW16","2014-11-24","2015-02-14",6,6.8,0.6
6,9,2014,85.63,25.99,"DBW14","2014-11-24","2015-02-04",3,3.4,0.82
6,9,2014,85.63,25.99,"DBW17","2014-11-24","2015-02-20",4.4,5.2,1
6,9,2014,85.63,25.99,"DPW62150","2014-11-24","2015-02-08",6,6.8,0.4
6,9,2014,85.63,25.99,"HD2733","2014-11-24","2015-02-22",3.8,5,0.58
6,9,2014,85.63,25.99,"HD2824","2014-11-24","2015-02-13",4.6,5.4,0.8
6,9,2014,85.63,25.99,"HD2888","2014-11-24","2015-02-23",3.2,3.8,0.823
6,9,2014,85.63,25.99,"HD2894","2014-11-24","2015-02-20",5.2,6.2,1.156
6,9,2014,85.63,25.99,"HD2932","2014-11-24","2015-02-22",4.6,5.6,0.5
6,9,2014,85.63,25.99,"HD2967","2014-11-24","2015-02-13",3.4,4,1.106
6,9,2014,85.63,25.99,"HD2985","2014-11-24","2015-02-21",4.2,5.2,1.00874755614833
6,9,2014,85.63,25.99,"HI1563","2014-11-24","2015-02-19",3.2,4,0.964
6,9,2014,85.63,25.99,"HP1633","2014-11-24","2015-02-19",4.4,5,1.174
6,9,2014,85.63,25.99,"HW2045","2014-11-24","2015-02-12",5.2,6.6,1.00694217405329
6,9,2014,85.63,25.99,"K9107","2014-11-24","2015-02-20",5,5.6,1.00820374597772
6,9,2014,85.63,25.99,"PBW343","2014-11-24","2015-02-16",4.4,5.4,1.6
6,9,2014,85.63,25.99,"PBW502","2014-11-24","2015-02-22",6.4,7.6,1.8
6,9,2014,85.63,25.99,"PBW550","2014-11-24","2015-02-13",5.8,7.4,1.2
6,9,2014,85.63,25.99,"RAJ4120","2014-11-24","2015-02-15",4.2,5.6,0.912
6,9,2014,85.63,25.99,"WR544","2014-11-24","2015-02-02",4,4.6,0.71
7,6,2013,85.56,25.97,"K9107","2013-11-18","2014-03-08",NA,3.8,331
7,6,2013,85.56,25.97,"BAZ","2013-11-18","2014-03-10",NA,4.8,348
7,6,2013,85.56,25.97,"K307","2013-11-18","2014-03-09",NA,3.2,342
7,6,2013,85.56,25.97,"CSW18","2013-11-18","2014-03-10",NA,3.2,348.008747556148
7,6,2013,85.56,25.97,"HD2733","2013-11-18","2014-03-08",NA,4.2,357
7,6,2013,85.56,25.97,"HD2967","2013-11-18","2014-03-10",NA,4.6,360
7,6,2013,85.56,25.97,"HD2985","2013-11-18","2014-03-09",NA,3.2,370
7,6,2013,85.56,25.97,"HI1563","2013-11-18","2014-03-10",NA,3.2,365
7,6,2013,85.56,25.97,"HP1633","2013-11-18","2014-03-01",NA,4.6,342.006942174053
7,6,2013,85.56,25.97,"RAJ4120","2013-11-18","2014-03-08",NA,3,325
7,6,2013,85.56,25.97,"CSW16","2013-11-18","2014-03-08",NA,3.4,350
7,6,2013,85.56,25.97,"HW2045","2013-11-18","2014-03-09",NA,2.8,352
7,6,2013,85.56,25.97,"HD2894","2013-11-18","2014-03-11",NA,3.4,360.008203745978
7,6,2013,85.56,25.97,"HD2932","2013-11-18","2014-03-08",NA,4.2,358
7,6,2013,85.56,25.97,"WR544","2013-11-18","2014-03-10",NA,3.4,362
7,6,2013,85.56,25.97,"DBW17","2013-11-18","2014-03-10",NA,3.8,359
7,6,2013,85.56,25.97,"DPW62150","2013-11-18","2014-03-11",NA,4.8,352.002868813761
7,6,2013,85.56,25.97,"PBW343","2013-11-18","2014-03-08",NA,4.2,358.007205358472
7,6,2013,85.56,25.97,"PBW502","2013-11-18","2014-03-10",NA,4,340
7,6,2013,85.56,25.97,"PBW550","2013-11-18","2014-03-11",NA,3.6,348.008603834496
8,14,2014,85.24,25.7,"CBS38","2014-12-06","2015-04-28",6.2,7.2,0.52
8,14,2014,85.24,25.7,"CSW16","2014-12-06","2015-04-28",5.2,6.2,0.54
8,14,2014,85.24,25.7,"DBW14","2014-12-06","2015-04-28",7.2,8.2,0.45
8,14,2014,85.24,25.7,"DBW17","2014-12-06","2015-04-28",6.2,7.2,0.55
8,14,2014,85.24,25.7,"DPW62150","2014-12-06","2015-04-28",8.2,9.2,0.58
8,14,2014,85.24,25.7,"HD2733","2014-12-06","2015-04-28",7.2,8.2,0.59
8,14,2014,85.24,25.7,"HD2824","2014-12-06","2015-04-28",5.2,6.2,0.45874755614833
8,14,2014,85.24,25.7,"HD2888","2014-12-06","2015-04-28",5.2,6.2,0.29
8,14,2014,85.24,25.7,"HD2932","2014-12-06","2015-04-28",8.2,9.2,0.42
8,14,2014,85.24,25.7,"HD2967","2014-12-06","2015-04-28",9.2,10.2,0.53
8,14,2014,85.24,25.7,"HD2985","2014-12-06","2015-04-28",7.2,8.2,0.426942174053285
8,14,2014,85.24,25.7,"HI1563","2014-12-06","2015-04-28",5.2,6.2,0.38
8,14,2014,85.24,25.7,"HP1633","2014-12-06","2015-04-28",8.2,9.2,0.45820374597772
8,14,2014,85.24,25.7,"HW2045","2014-12-06","2015-04-28",9.2,10.2,0.46
8,14,2014,85.24,25.7,"K307","2014-12-06","2015-04-28",5.2,6.2,0.452868813760811
8,14,2014,85.24,25.7,"K9107","2014-12-06","2015-04-28",7.2,8.2,0.44
8,14,2014,85.24,25.7,"PBW343","2014-12-06","2015-04-28",8.2,9.2,0.44720535847242
8,14,2014,85.24,25.7,"PBW502","2014-12-06","2015-04-28",6.2,7.2,0.43
8,14,2014,85.24,25.7,"PBW550","2014-12-06","2015-04-28",4.2,5.2,0.458603834496113
8,14,2014,85.24,25.7,"RAJ4120","2014-12-06","2015-04-28",7.2,8.2,0.452977807888994
8,14,2014,85.24,25.7,"WR544","2014-12-06","2015-04-28",5.2,6.2,0.458363799307263
9,7,2014,85.59,25.97,"CBS38","2014-11-20","2015-02-15",4.6,7,1.45
9,7,2014,85.59,25.97,"CSW16","2014-11-20","2015-02-13",4.2,6.6,1.25
9,7,2014,85.59,25.97,"DBW14","2014-11-20","2015-02-12",4.4,6.8,1.25874755614833
9,7,2014,85.59,25.97,"DBW17","2014-11-20","2015-02-10",6,7,1.26
9,7,2014,85.59,25.97,"DPW62150","2014-11-20","2015-02-13",5.6,6.6,1.21
9,7,2014,85.59,25.97,"HD2824","2014-11-20","2015-02-14",5,6,1.21694217405329
9,7,2014,85.59,25.97,"HD2888","2014-11-20","2015-02-15",5.8,6.8,1.35
9,7,2014,85.59,25.97,"HD2894","2014-11-20","2015-02-13",5,6,1.75
9,7,2014,85.59,25.97,"HD2932","2014-11-20","2015-02-18",5,6,0.94
9,7,2014,85.59,25.97,"HD2967","2014-11-20","2015-02-14",6,7.6,0.94820374597772
9,7,2014,85.59,25.97,"HD2985","2014-11-20","2015-02-12",5.8,6.8,0.84
9,7,2014,85.59,25.97,"HI1563","2014-11-20","2015-02-11",5,6.4,1.24
9,7,2014,85.59,25.97,"HP1633","2014-11-20","2015-02-08",5,6,1.25286881376081
9,7,2014,85.59,25.97,"HW2045","2014-11-20","2015-02-15",5,6.2,1.24720535847242
9,7,2014,85.59,25.97,"K307","2014-11-20","2015-02-13",6,7,1.21860383449611
9,7,2014,85.59,25.97,"K9107","2014-11-20","2015-02-10",6,7,1.22
9,7,2014,85.59,25.97,"PBW343","2014-11-20","2015-02-15",5.8,6.8,1.22297780788899
9,7,2014,85.59,25.97,"PBW502","2014-11-20","2015-02-15",5.8,6.8,1.32
9,7,2014,85.59,25.97,"PBW550","2014-11-20","2015-02-17",5,6,1.21836379930726
9,7,2014,85.59,25.97,"WR544","2014-11-20","2015-02-08",5,6,1.34
10,3,2011,85.35,25.74,"DPW17","2011-12-10","2012-02-15",NA,NA,11.59
10,3,2011,85.35,25.74,"PBW343","2011-12-10","2012-02-15",NA,NA,12.9
10,3,2011,85.35,25.74,"PBW550","2011-12-10","2012-02-15",NA,NA,11.24
10,3,2011,85.35,25.74,"HD2733","2011-12-10","2012-02-15",NA,NA,11
10,3,2011,85.35,25.74,"HD2894","2011-12-10","2012-02-15",NA,NA,11.5987475561483
10,3,2011,85.35,25.74,"WH711","2011-12-10","2012-02-15",NA,NA,12.9069421740533
10,3,2011,85.35,25.74,"PBW502","2011-12-10","2012-02-15",NA,NA,11.2
10,3,2011,85.35,25.74,"HD2932","2011-12-10","2012-02-15",NA,NA,11.6
10,3,2011,85.35,25.74,"HD2967","2011-12-10","2012-02-15",NA,NA,12.89
10,3,2011,85.35,25.74,"HD2985","2011-12-10","2012-02-15",NA,NA,10.85
10,3,2011,85.35,25.74,"PBW373","2011-12-10","2012-02-15",NA,NA,11.5982037459777
10,3,2011,85.35,25.74,"DPW62150","2011-12-10","2012-02-15",NA,NA,12.9028688137608
10,3,2011,85.35,25.74,"DBW39","2011-12-10","2012-02-15",NA,NA,11.9
10,3,2011,85.35,25.74,"DBW14","2011-12-10","2012-02-15",NA,NA,11.17
10,3,2011,85.35,25.74,"PBW590","2011-12-10","2012-02-15",NA,NA,11.8
10,3,2011,85.35,25.74,"RAJ3765","2011-12-10","2012-02-15",NA,NA,11.1
10,3,2011,85.35,25.74,"WH1021","2011-12-10","2012-02-15",NA,NA,13.2
10,3,2011,85.35,25.74,"HI1563","2011-12-10","2012-02-15",NA,NA,12.58
10,3,2011,85.35,25.74,"HI1544","2011-12-10","2012-02-15",NA,NA,10.9
10,3,2011,85.35,25.74,"K9107","2011-12-10","2012-02-15",NA,NA,13.2072053584724
11,3,2011,85.35,25.74,"CBW38","2011-12-10","2012-02-15",NA,NA,12.21
11,3,2011,85.35,25.74,"DPW17","2011-12-05","2012-02-10",NA,NA,11.39
11,3,2011,85.35,25.74,"PBW343","2011-12-05","2012-02-10",NA,NA,12.9
11,3,2011,85.35,25.74,"PBW550","2011-12-05","2012-02-10",NA,NA,11.21
11,3,2011,85.35,25.74,"HD2733","2011-12-05","2012-02-10",NA,NA,11.67
11,3,2011,85.35,25.74,"HD2894","2011-12-05","2012-02-10",NA,NA,11.04
11,3,2011,85.35,25.74,"WH711","2011-12-05","2012-02-10",NA,NA,12.58
11,3,2011,85.35,25.74,"PBW502","2011-12-05","2012-02-10",NA,NA,11.3987475561483
11,3,2011,85.35,25.74,"HD2932","2011-12-05","2012-02-10",NA,NA,11.45
11,3,2011,85.35,25.74,"HD2967","2011-12-05","2012-02-10",NA,NA,12.8
11,3,2011,85.35,25.74,"HD2985","2011-12-05","2012-02-10",NA,NA,10.56
11,3,2011,85.35,25.74,"PBW373","2011-12-05","2012-02-10",NA,NA,11.42
11,3,2011,85.35,25.74,"DBW39","2011-12-06","2012-02-11",NA,NA,11.18
11,3,2011,85.35,25.74,"DBW14","2011-12-06","2012-02-11",NA,NA,11.9
11,3,2011,85.35,25.74,"PBW590","2011-12-06","2012-02-11",NA,NA,11.3969421740533
11,3,2011,85.35,25.74,"RAJ3765","2011-12-06","2012-02-11",NA,NA,12.01
11,3,2011,85.35,25.74,"WH1021","2011-12-06","2012-02-11",NA,NA,12.88
11,3,2011,85.35,25.74,"HI1563","2011-12-06","2012-02-11",NA,NA,12.57
11,3,2011,85.35,25.74,"HI1544","2011-12-06","2012-02-11",NA,NA,10.88
11,3,2011,85.35,25.74,"K9107","2011-12-06","2012-02-11",NA,NA,12.97
12,3,2011,85.35,25.74,"DPW17","2011-11-12","2012-02-18",NA,NA,7.24
12,3,2011,85.35,25.74,"PBW343","2011-11-12","2012-02-18",NA,NA,8
12,3,2011,85.35,25.74,"PBW550","2011-11-12","2012-02-18",NA,NA,7.31
12,3,2011,85.35,25.74,"HD2733","2011-11-12","2012-02-18",NA,NA,7.15
12,3,2011,85.35,25.74,"HD2894","2011-11-12","2012-02-18",NA,NA,7.2
12,3,2011,85.35,25.74,"WH711","2011-11-12","2012-02-18",NA,NA,8.31
12,3,2011,85.35,25.74,"PBW502","2011-11-12","2012-02-18",NA,NA,7.52
12,3,2011,85.35,25.74,"HD2932","2011-11-12","2012-02-18",NA,NA,7.8
12,3,2011,85.35,25.74,"HD2967","2011-11-12","2012-02-18",NA,NA,8.44
12,3,2011,85.35,25.74,"HD2985","2011-11-12","2012-02-18",NA,NA,7
12,3,2011,85.35,25.74,"PBW373","2011-11-12","2012-02-18",NA,NA,7.69
12,3,2011,85.35,25.74,"DPW62150","2011-11-12","2012-02-18",NA,NA,8.39
12,3,2011,85.35,25.74,"DBW39","2011-11-12","2012-02-18",NA,NA,7.5
12,3,2011,85.35,25.74,"DBW14","2011-11-12","2012-02-18",NA,NA,7.57
12,3,2011,85.35,25.74,"PBW590","2011-11-12","2012-02-18",NA,NA,7.95
12,3,2011,85.35,25.74,"RAJ3765","2011-11-12","2012-02-18",NA,NA,7.75
12,3,2011,85.35,25.74,"WH1021","2011-11-12","2012-02-18",NA,NA,8.29
12,3,2011,85.35,25.74,"HI1563","2011-11-12","2012-02-18",NA,NA,8.1
12,3,2011,85.35,25.74,"HI1544","2011-11-12","2012-02-18",NA,NA,7.9
12,3,2011,85.35,25.74,"K9107","2011-11-12","2012-02-18",NA,NA,8.57
12,3,2011,85.35,25.74,"CBW38","2011-11-12","2012-02-18",NA,NA,7.69874755614833
13,3,2011,85.35,25.74,"DPW17","2011-12-03","2012-02-08",NA,NA,11.1
13,3,2011,85.35,25.74,"PBW343","2011-12-03","2012-02-08",NA,NA,12.87
13,3,2011,85.35,25.74,"PBW550","2011-12-03","2012-02-08",NA,NA,11.42
13,3,2011,85.35,25.74,"HD2733","2011-12-03","2012-02-08",NA,NA,12.8787475561483
13,3,2011,85.35,25.74,"HD2894","2011-12-03","2012-02-08",NA,NA,11.08
13,3,2011,85.35,25.74,"WH711","2011-12-03","2012-02-08",NA,NA,12.9
13,3,2011,85.35,25.74,"PBW502","2011-12-03","2012-02-08",NA,NA,10.91
13,3,2011,85.35,25.74,"HD2932","2011-12-03","2012-02-08",NA,NA,11.45
13,3,2011,85.35,25.74,"HD2967","2011-12-03","2012-02-08",NA,NA,12.8769421740533
13,3,2011,85.35,25.74,"HD2985","2011-12-03","2012-02-08",NA,NA,11.04
13,3,2011,85.35,25.74,"PBW373","2011-12-03","2012-02-08",NA,NA,11.94
13,3,2011,85.35,25.74,"DPW62150","2011-12-03","2012-02-08",NA,NA,12.79
13,3,2011,85.35,25.74,"DBW39","2011-12-03","2012-02-08",NA,NA,11.95
13,3,2011,85.35,25.74,"DBW14","2011-12-03","2012-02-08",NA,NA,11.86
13,3,2011,85.35,25.74,"PBW590","2011-12-03","2012-02-08",NA,NA,12.41
13,3,2011,85.35,25.74,"RAJ3765","2011-12-03","2012-02-08",NA,NA,11.8
13,3,2011,85.35,25.74,"WH1021","2011-12-03","2012-02-08",NA,NA,12.89
13,3,2011,85.35,25.74,"HI1563","2011-12-03","2012-02-08",NA,NA,12.57
13,3,2011,85.35,25.74,"HI1544","2011-12-03","2012-02-08",NA,NA,12.27
13,3,2011,85.35,25.74,"K9107","2011-12-03","2012-02-08",NA,NA,12.15
13,3,2011,85.35,25.74,"CBW38","2011-12-03","2012-02-08",NA,NA,11.99
14,3,2011,85.35,25.74,"DPW17","2011-12-01","2012-03-08",NA,NA,7.8
14,3,2011,85.35,25.74,"PBW343","2011-12-01","2012-03-08",NA,NA,8.25
14,3,2011,85.35,25.74,"PBW550","2011-12-01","2012-03-08",NA,NA,8.05
14,3,2011,85.35,25.74,"HD2733","2011-12-01","2012-03-08",NA,NA,7.3
14,3,2011,85.35,25.74,"HD2894","2011-12-01","2012-03-08",NA,NA,7.15
14,3,2011,85.35,25.74,"WH711","2011-12-01","2012-03-08",NA,NA,8.34
14,3,2011,85.35,25.74,"PBW502","2011-12-01","2012-03-08",NA,NA,7.68
14,3,2011,85.35,25.74,"HD2932","2011-12-01","2012-03-08",NA,NA,7.56
14,3,2011,85.35,25.74,"HD2967","2011-12-01","2012-03-08",NA,NA,8.31
14,3,2011,85.35,25.74,"HD2985","2011-12-01","2012-03-08",NA,NA,7.02
14,3,2011,85.35,25.74,"PBW373","2011-12-01","2012-03-08",NA,NA,6.97
14,3,2011,85.35,25.74,"DPW62150","2011-12-01","2012-03-08",NA,NA,8.05874755614833
14,3,2011,85.35,25.74,"DBW39","2011-12-01","2012-03-08",NA,NA,7.54
14,3,2011,85.35,25.74,"DBW14","2011-12-01","2012-03-08",NA,NA,7.02694217405328
14,3,2011,85.35,25.74,"PBW590","2011-12-01","2012-03-08",NA,NA,7.66
14,3,2011,85.35,25.74,"RAJ3765","2011-12-01","2012-03-08",NA,NA,7.42
14,3,2011,85.35,25.74,"WH1021","2011-12-01","2012-03-08",NA,NA,8.1
14,3,2011,85.35,25.74,"HI1563","2011-12-01","2012-03-08",NA,NA,7.93
14,3,2011,85.35,25.74,"HI1544","2011-12-01","2012-03-08",NA,NA,6.95
14,3,2011,85.35,25.74,"K9107","2011-12-01","2012-03-08",NA,NA,8.32
14,3,2011,85.35,25.74,"CBW38","2011-12-01","2012-03-08",NA,NA,7.88
15,3,2011,85.35,25.74,"DPW17","2011-12-01","2012-03-08",NA,NA,7.47
15,3,2011,85.35,25.74,"PBW343","2011-12-01","2012-03-08",NA,NA,8.26
15,3,2011,85.35,25.74,"PBW550","2011-12-01","2012-03-08",NA,NA,7.66
15,3,2011,85.35,25.74,"HD2733","2011-12-01","2012-03-08",NA,NA,7.26
15,3,2011,85.35,25.74,"HD2894","2011-12-01","2012-03-08",NA,NA,7.66874755614833
15,3,2011,85.35,25.74,"WH711","2011-12-01","2012-03-08",NA,NA,8.1
15,3,2011,85.35,25.74,"PBW502","2011-12-01","2012-03-08",NA,NA,7.8
15,3,2011,85.35,25.74,"HD2932","2011-12-01","2012-03-08",NA,NA,7.96
15,3,2011,85.35,25.74,"HD2967","2011-12-01","2012-03-08",NA,NA,10.11
15,3,2011,85.35,25.74,"HD2985","2011-12-01","2012-03-08",NA,NA,7.16
15,3,2011,85.35,25.74,"PBW373","2011-12-01","2012-03-08",NA,NA,7.82
15,3,2011,85.35,25.74,"DPW62150","2011-12-01","2012-03-08",NA,NA,8.29
15,3,2011,85.35,25.74,"DBW39","2011-12-01","2012-03-08",NA,NA,7.65
15,3,2011,85.35,25.74,"DBW14","2011-12-01","2012-03-08",NA,NA,7.74
15,3,2011,85.35,25.74,"PBW590","2011-12-01","2012-03-08",NA,NA,10.17
15,3,2011,85.35,25.74,"RAJ3765","2011-12-01","2012-03-08",NA,NA,7.96694217405329
15,3,2011,85.35,25.74,"WH1021","2011-12-01","2012-03-08",NA,NA,8.31
15,3,2011,85.35,25.74,"HI1563","2011-12-01","2012-03-08",NA,NA,8.07
15,3,2011,85.35,25.74,"K9107","2011-12-01","2012-03-08",NA,NA,8.04
15,3,2011,85.35,25.74,"CBW38","2011-12-01","2012-03-08",NA,NA,7.65820374597772
16,3,2011,85.35,25.74,"DPW17","2011-12-15","2012-02-22",NA,NA,9.41
16,3,2011,85.35,25.74,"PBW343","2011-12-15","2012-02-22",NA,NA,10.21
16,3,2011,85.35,25.74,"PBW550","2011-12-15","2012-02-22",NA,NA,9.51
16,3,2011,85.35,25.74,"HD2733","2011-12-15","2012-02-22",NA,NA,9.65
16,3,2011,85.35,25.74,"HD2894","2011-12-15","2012-02-22",NA,NA,9.3
16,3,2011,85.35,25.74,"WH711","2011-12-15","2012-02-22",NA,NA,10.27
16,3,2011,85.35,25.74,"PBW502","2011-12-15","2012-02-22",NA,NA,9.43
16,3,2011,85.35,25.74,"HD2932","2011-12-15","2012-02-22",NA,NA,9.51874755614833
16,3,2011,85.35,25.74,"HD2967","2011-12-15","2012-02-22",NA,NA,10.2769421740533
